"00:37:20,503","00:37:21,253
", ,RICHARD

"00:37:22,630","00:37:23,839
", ,HANDSOME ROB

"00:37:26,592","00:37:29,387
", ,HANDSOME ROB

"00:37:41,023","00:37:43,025
", ,LYLE

"00:38:01,794","00:38:04,422
",get work,CHARLIE

"00:38:06,799","00:38:10,886
", ,HANDSOME ROB

"00:38:10,970","00:38:12,388
", ,HANDSOME ROB

"00:38:12,471","00:38:14,682
", ,CHARLIE

"00:38:14,765","00:38:16,058
", ,YEVHEN

"00:38:16,142","00:38:18,060
", ,STEVE

"00:38:18,144","00:38:19,437
", ,FIRST COP

"00:38:19,520","00:38:20,646
", ,SECURITY GUARD

"00:38:20,730","00:38:22,648
",gold,HANDSOME ROB

"00:38:23,691","00:38:24,859
", ,CHARLIE

"00:38:24,900","00:38:27,403
", ,HANDSOME ROB

"00:38:27,486","00:38:30,573
", ,HANDSOME ROB

"00:38:30,656","00:38:32,575
",green way,HANDSOME ROB

"00:38:32,658","00:38:34,243
", ,HANDSOME ROB

"00:38:34,327","00:38:36,495
",get,CHARLIE

"00:38:39,874","00:38:40,750
", ,LYLE

"00:38:42,251","00:38:45,588
",green way,CHARLIE

"00:38:45,671","00:38:47,548
", ,CHARLIE

"00:38:47,590","00:38:49,425
", ,CHARLIE

"00:38:50,843","00:38:52,345
", ,LYLE

"00:38:56,682","00:38:58,643
",on,YEVHEN

"00:39:03,940","00:39:05,733
",out,YEVHEN

"00:39:05,775","00:39:07,568
",putting,YEVHEN

"00:39:07,610","00:39:09,570
",funds,YEVHEN

"00:39:09,612","00:39:11,906
", ,YEVHEN

"00:39:11,948","00:39:13,741
",on,YEVHEN

"00:39:13,783","00:39:15,076
", ,STELLA

"00:39:15,159","00:39:16,494
", ,CHARLIE

"00:39:16,577","00:39:18,245
", ,YEVHEN

"00:39:18,287","00:39:19,956
", ,YEVHEN

"00:39:20,039","00:39:21,123
", ,YEVHEN

"00:39:23,626","00:39:26,754
", ,YEVHEN

"00:39:26,796","00:39:30,299
", ,YEVHEN

"00:39:31,384","00:39:32,468
", ,RICHARD

"00:39:32,551","00:39:35,638
",refuge,YEVHEN

"00:39:35,721","00:39:38,724
", ,JOHN BRIDGER

"00:39:44,814","00:39:47,942
", ,CHARLIE

"00:39:47,984","00:39:50,778
", ,JOHN BRIDGER

"00:39:50,820","00:39:52,947
", ,STEVE

"00:39:52,989","00:39:54,115
", ,LYLE

"00:40:00,496","00:40:02,039
",around money,YEVHEN

"00:40:12,300","00:40:14,260
", ,STELLA

"00:40:14,343","00:40:15,303
", ,BUSBOY

"00:40:15,344","00:40:16,846
", ,CHARLIE

"00:40:16,887","00:40:18,806
", ,MASHKOV

"00:40:18,848","00:40:20,141
", ,YEVHEN

"00:40:20,182","00:40:22,476
",on,STEVE

"00:40:22,518","00:40:24,020
", ,MASHKOV

"00:40:35,197","00:40:36,157
", ,STEVE

"00:40:36,282","00:40:39,160
",gold,JOHN BRIDGER

"00:40:41,871","00:40:44,457
", ,CHARLIE

"00:40:46,876","00:40:49,003
", ,LYLE

"00:41:11,734","00:41:12,652
", ,FIRST COP

"00:41:12,735","00:41:14,612
", ,FIRST COP

"00:41:14,695","00:41:16,447
", ,STEVE

"00:41:16,530","00:41:17,949
",get,STELLA

"00:41:18,032","00:41:19,492
", ,STELLA

"00:41:19,575","00:41:21,994
", ,CHARLIE

"00:41:22,078","00:41:23,287
", ,CHARLIE

"00:41:23,371","00:41:24,664
", ,JOHN BRIDGER

"00:41:25,748","00:41:27,541
", ,STELLA

"00:41:31,879","00:41:33,214
", ,HANDSOME ROB

"00:41:36,217","00:41:37,593
",lot,BURLY MAN

"00:41:37,677","00:41:40,554
", ,CHARLIE

"00:41:40,638","00:41:42,556
", ,JOHN BRIDGER

"00:41:42,598","00:41:44,642
", ,JOHN BRIDGER

"00:41:44,725","00:41:47,687
", ,LYLE

"00:41:47,770","00:41:50,231
", ,HANDSOME ROB

"00:41:51,899","00:41:53,818
", ,STEVE

"00:41:53,901","00:41:55,653
", ,STEVE

"00:41:55,736","00:41:58,364
", ,PHILLY STEAK

"00:42:01,325","00:42:03,035
", ,LYLE

"00:42:04,328","00:42:05,913
",going out,STELLA

"00:42:05,997","00:42:07,665
", ,LYLE

"00:42:07,748","00:42:10,084
",get,CHARLIE

"00:42:10,251","00:42:11,585
", ,CHARLIE

"00:42:11,669","00:42:14,380
",dead,HANDSOME ROB

"00:42:16,674","00:42:17,842
", ,RICHARD

"00:42:21,512","00:42:22,680
", ,HALF-EAR

"00:42:22,763","00:42:26,183
",way,MASHKOV

"00:42:27,810","00:42:28,728
", ,CHARLIE

"00:42:28,811","00:42:30,271
",set up,LYLE

"00:42:30,354","00:42:31,439
", ,HANDSOME ROB

"00:42:31,522","00:42:33,024
", ,JOHN BRIDGER

"00:42:33,107","00:42:34,692
",get,CHARLIE

"00:42:34,775","00:42:35,776
", ,CHARLIE

"00:42:38,362","00:42:41,782
",up,DANYA

"00:42:41,866","00:42:43,909
",get,RICHARD

"00:42:43,993","00:42:45,620
", ,HANDSOME ROB

"00:42:45,703","00:42:46,871
", ,STEVE

"00:42:46,954","00:42:48,956
", ,STELLA

"00:42:48,956","00:42:48,998
", ,STELLA

"00:42:48,998","00:42:50,583
", ,STEVE

"00:42:51,667","00:42:53,461
", ,JOHN BRIDGER

"00:42:53,544","00:42:56,130
", ,LYLE

"00:42:56,213","00:42:57,798
",on,LYLE

"00:42:57,882","00:43:00,092
",on,LYLE

"00:43:00,217","00:43:01,093
", ,JOHN BRIDGER

"00:43:01,218","00:43:02,553
", ,LYLE

"00:43:02,637","00:43:03,846
", ,LYLE

"00:43:03,930","00:43:05,932
", ,STELLA

"00:43:06,015","00:43:08,100
", ,STELLA

"00:43:08,184","00:43:10,102
", ,LYLE

"00:43:10,227","00:43:12,772
", ,MASHKOV

"00:43:12,855","00:43:15,775
",on,SKINNY PETE

"00:43:15,858","00:43:16,776
", ,JOHN BRIDGER

"00:43:16,859","00:43:19,820
", ,CHARLIE

"00:43:20,863","00:43:21,989
", ,CHARLIE

"00:43:22,073","00:43:23,491
", ,HANDSOME ROB

"00:43:35,044","00:43:36,128
", ,LYLE

"00:43:36,212","00:43:37,797
", ,LYLE

"00:43:37,880","00:43:38,798
", ,LYLE

"00:43:38,881","00:43:40,132
", ,HANDSOME ROB

"00:43:40,216","00:43:42,009
", ,HANDSOME ROB

"00:43:43,094","00:43:44,637
", ,LYLE

"00:43:44,720","00:43:45,972
", ,LYLE

"00:43:46,055","00:43:48,015
",work,LYLE

"00:43:49,100","00:43:50,434
", ,LYLE

"00:43:50,518","00:43:51,978
", ,HANDSOME ROB

"00:43:52,061","00:43:54,188
", ,HANDSOME ROB

"00:43:55,356","00:43:58,150
", ,LYLE

"00:43:58,234","00:44:00,653
", ,HANDSOME ROB

"00:44:00,736","00:44:02,947
", ,STEVE

"00:44:03,030","00:44:04,657
", ,HANDSOME ROB

"00:44:06,492","00:44:09,078
",going,LYLE

"00:44:09,203","00:44:11,455
",get work,HANDSOME ROB

"00:44:20,339","00:44:22,216
", ,CHARLIE

"00:44:26,345","00:44:28,389
", ,CHARLIE

"00:44:28,472","00:44:29,432
", ,LYLE

"00:44:29,515","00:44:30,725
", ,STELLA

"00:44:30,808","00:44:32,226
", ,STELLA

"00:44:32,310","00:44:33,728
", ,BUSBOY

"00:44:33,769","00:44:36,606
", ,CHARLIE

"00:44:36,689","00:44:38,024
", ,RECEPTIONIST

"00:44:38,107","00:44:39,442
", ,CHARLIE

"00:44:39,525","00:44:40,901
",on,LYLE

"00:44:40,943","00:44:43,946
",going,MASHKOV

"00:44:44,030","00:44:45,531
", ,STEVE

"00:44:45,615","00:44:47,783
", ,STEVE

"00:44:47,867","00:44:49,368
",on,CHARLIE

"00:44:49,452","00:44:50,953
", ,CHARLIE

"00:44:51,037","00:44:52,830
", ,CHARLIE

"00:44:52,913","00:44:54,790
", ,CHARLIE

"00:44:54,874","00:44:55,791
", ,JOHN BRIDGER

"00:44:55,875","00:44:57,084
", ,STEVE

"00:46:43,232","00:46:44,942
", ,SECURITY GUARD

"00:46:45,026","00:46:46,277
",out,STEVE

"00:46:46,360","00:46:47,778
", ,CHARLIE

"00:46:47,862","00:46:50,114
",get up up,CHARLIE

"00:46:55,911","00:46:57,705
",help,STEVE

"00:46:57,788","00:47:00,207
",up,STELLA

"00:47:00,249","00:47:01,876
",out,JOHN BRIDGER

"00:47:01,959","00:47:03,544
", ,SECURITY GUARD

"00:47:03,628","00:47:05,630
", ,LYLE

"00:47:05,713","00:47:06,797
", ,CHARLIE

"00:47:06,881","00:47:08,382
",going work,MASHKOV

"00:47:08,466","00:47:11,093
",company,CHARLIE

"00:47:12,386","00:47:14,513
",appointment,CHARLIE

"00:47:14,597","00:47:16,515
", ,LYLE

"00:47:25,816","00:47:26,734
", ,STELLA

"00:47:26,817","00:47:28,194
", ,CHARLIE

"00:47:28,277","00:47:29,570
",out,CHARLIE

"00:47:29,654","00:47:31,364
",appointment set up,CHARLIE

"00:47:31,447","00:47:32,365
", ,SECURITY GUARD

"00:47:32,448","00:47:33,699
", ,CHARLIE

"00:47:33,783","00:47:35,326
",appointment,CHARLIE

"00:47:35,409","00:47:36,327
", ,CHARLIE

"00:47:36,410","00:47:37,912
", ,CHARLIE

"00:47:37,995","00:47:39,246
", ,SECURITY GUARD

"00:47:39,330","00:47:41,749
", ,CHARLIE

"00:47:41,791","00:47:42,792
", ,CHARLIE

"00:47:44,168","00:47:45,920
", ,CHARLIE

"00:47:46,003","00:47:48,923
",get,LYLE

"00:47:49,006","00:47:51,467
",check out,CHARLIE

"00:47:53,803","00:47:57,598
",going,LYLE

"00:47:59,642","00:48:01,018
", ,JOHN BRIDGER

"00:48:01,102","00:48:02,520
",or,CHARLIE

"00:48:02,603","00:48:03,521
", ,STELLA

"00:48:03,604","00:48:05,064
", ,BUSBOY

"00:48:06,357","00:48:07,858
",pin,BUSBOY

"00:48:07,942","00:48:09,402
",on,YEVHEN

"00:48:09,485","00:48:10,403
", ,YEVHEN

"00:48:10,486","00:48:12,613
", ,MASHKOV

"00:48:12,655","00:48:14,198
", ,CHARLIE

"00:48:14,282","00:48:16,075
", ,CHARLIE

"00:48:16,158","00:48:17,952
",on,CHARLIE

"00:48:18,035","00:48:20,454
", ,CHARLIE

"00:48:22,498","00:48:23,541
", ,HANDSOME ROB

"00:48:23,624","00:48:25,251
", ,CHARLIE

"00:48:25,334","00:48:26,460
",going,CHARLIE

"00:48:26,544","00:48:27,461
", ,CHARLIE

"00:48:27,545","00:48:29,297
", ,JOHN BRIDGER

"00:48:31,340","00:48:33,050
",going,JOHN BRIDGER

"00:48:34,343","00:48:35,928
", ,STELLA

"00:48:36,012","00:48:37,972
", ,CHARLIE

"00:48:38,055","00:48:39,056
", ,CHARLIE

"00:48:39,140","00:48:42,226
", ,JOHN BRIDGER

"00:48:47,023","00:48:48,232
", ,SECURITY GUARD

"00:48:48,316","00:48:49,442
", ,HANDSOME ROB

"00:49:01,037","00:49:02,371
", ,HANDSOME ROB

"00:49:02,455","00:49:03,664
", ,HALF-EAR

"00:49:13,174","00:49:15,343
", ,STELLA

"00:49:15,426","00:49:16,886
", ,STELLA

"00:49:16,969","00:49:18,471
", ,CHARLIE

"00:49:49,251","00:49:51,712
", ,HANDSOME ROB

"00:49:51,754","00:49:55,508
", ,CHARLIE

"00:49:58,219","00:50:00,972
", ,CHARLIE

"00:50:01,055","00:50:03,766
", ,CHARLIE

"00:50:09,647","00:50:10,690
", ,CHARLIE

"00:50:10,773","00:50:12,900
", ,HALF-EAR

"00:50:12,984","00:50:15,236
",on,STEVE

"00:50:16,279","00:50:18,406
",on,LYLE

"00:50:19,991","00:50:21,617
", ,LYLE

"00:50:21,701","00:50:23,661
",on get out,GUARD

"00:50:28,708","00:50:29,792
", ,HALF-EAR

"00:50:29,875","00:50:32,545
",on,STELLA

"00:50:35,965","00:50:37,216
", ,CHARLIE

"00:50:38,884","00:50:40,261
", ,LYLE

"00:50:43,347","00:50:45,266
", ,STELLA

"00:50:45,349","00:50:46,976
", ,RICHARD

"00:50:47,059","00:50:48,269
",way,STEVE

"00:50:49,353","00:50:51,147
", ,STELLA

"00:50:51,230","00:50:53,482
", ,HANDSOME ROB

"00:50:53,566","00:50:56,152
", ,YEVHEN

"00:50:56,235","00:50:57,820
", ,JOHN BRIDGER

"00:50:57,903","00:51:00,615
", ,MASHKOV

"00:51:00,698","00:51:02,116
", ,CHARLIE

"00:51:02,158","00:51:03,451
", ,CHARLIE

"00:51:03,534","00:51:05,870
", ,LYLE

"00:51:05,953","00:51:08,539
", ,STELLA

"00:51:08,623","00:51:10,958
",bunch,YEVHEN

"00:51:11,000","00:51:13,628
",place,CHARLIE

"00:51:13,669","00:51:15,963
", ,CHARLIE

"00:51:16,005","00:51:18,299
", ,SECURITY GUARD

"00:51:18,341","00:51:21,636
", ,SECURITY GUARD

"00:51:21,677","00:51:23,429
", ,CHARLIE

"00:51:24,513","00:51:25,681
", ,CHARLIE

"00:51:25,765","00:51:27,475
",check out,PHILLY STEAK

"00:51:27,516","00:51:29,101
", ,CHARLIE

"00:51:29,226","00:51:30,645
", ,CHARLIE

"00:51:30,686","00:51:32,146
", ,SKINNY PETE

"00:51:34,231","00:51:37,652
", ,CHARLIE

"00:51:37,693","00:51:39,153
",out,JOHN BRIDGER

"00:51:39,195","00:51:42,823
",up,CHARLIE

"00:51:45,701","00:51:46,577
", ,STELLA

"00:51:46,661","00:51:47,620
", ,STEVE

"00:51:48,663","00:51:50,122
", ,CHARLIE

"00:51:50,206","00:51:52,041
", ,STELLA

"00:51:52,124","00:51:53,668
", ,STEVE

"00:51:56,879","00:51:57,964
", ,STEVE

"00:51:58,047","00:51:59,006
", ,HANDSOME ROB

"00:51:59,048","00:52:00,841
", ,JOHN BRIDGER

"00:52:00,925","00:52:02,760
", ,RICHARD

"00:52:02,843","00:52:04,762
", ,RICHARD

"00:52:04,845","00:52:06,305
", ,STEVE

"00:52:06,389","00:52:08,641
", ,YEVHEN

"00:52:08,724","00:52:10,268
", ,STEVE

"00:52:10,351","00:52:11,519
", ,BUSBOY

"00:52:11,602","00:52:13,479
",on,CHARLIE

"00:52:13,562","00:52:14,647
", ,STEVE

"00:52:14,730","00:52:16,357
",check,RICHARD

"00:52:17,858","00:52:19,694
", ,HANDSOME ROB

"00:52:22,530","00:52:23,948
", ,STELLA

"00:52:24,031","00:52:24,949
",going,JOHN BRIDGER

"00:52:25,032","00:52:26,450
", ,STELLA

"00:52:26,534","00:52:28,494
", ,CHARLIE

"00:52:33,040","00:52:34,917
", ,STEVE

"00:52:35,001","00:52:36,794
", ,HANDSOME ROB

"00:52:36,877","00:52:38,838
", ,HANDSOME ROB

"00:52:44,260","00:52:47,346
",going,RICHARD

"00:52:47,430","00:52:51,309
",get up,CHARLIE

"00:52:51,392","00:52:53,019
", ,STELLA

"00:52:53,019","00:52:53,102
", ,STELLA

"00:52:53,102","00:52:54,979
", ,STEVE

"00:52:55,062","00:52:57,481
",on,STELLA

"00:52:57,565","00:52:58,649
", ,LYLE

"00:53:01,152","00:53:02,695
", ,LYLE

"00:53:02,778","00:53:04,238
", ,STEVE

"00:53:05,489","00:53:06,574
", ,LYLE

"00:53:06,657","00:53:08,409
", ,LYLE

"00:53:08,492","00:53:10,911
", ,LYLE

"00:53:10,995","00:53:13,914
", ,STEVE

"00:53:13,956","00:53:16,083
",loss on,HALF-EAR

"00:53:16,167","00:53:17,918
", ,STELLA

"00:53:18,002","00:53:19,420
", ,CHARLIE

"00:53:20,838","00:53:22,840
",out,CHARLIE

"00:53:22,923","00:53:24,592
", ,STEVE

"00:53:24,634","00:53:25,760
", ,CHARLIE

"00:53:25,843","00:53:28,888
",out,HANDSOME ROB

"00:53:28,971","00:53:30,932
", ,STEVE

"00:53:31,015","00:53:32,099
", ,CHARLIE

"00:53:32,183","00:53:33,267
", ,STELLA

"00:53:33,351","00:53:35,853
", ,STELLA

"00:53:35,937","00:53:38,105
",company,STEVE

"00:53:38,272","00:53:40,942
", ,STELLA

"00:53:41,025","00:53:42,735
",out,STELLA

"00:53:42,818","00:53:45,738
", ,STELLA

"00:53:45,821","00:53:48,240
", ,STEVE

"00:53:48,324","00:53:50,117
",get,CHARLIE

"00:53:52,370","00:53:53,913
", ,CHARLIE

"00:53:53,996","00:53:55,915
",on,CHARLIE

"00:53:55,998","00:53:57,375
", ,DANYA

"00:53:57,458","00:53:58,960
", ,STEVE

"00:53:59,043","00:54:00,086
", ,STEVE

"00:54:00,169","00:54:02,630
", ,SECOND COP

"00:54:02,713","00:54:06,634
",on break,STEVE

"00:54:07,718","00:54:09,470
", ,STEVE

"00:54:14,517","00:54:16,978
", ,JOHN BRIDGER

"00:54:27,029","00:54:29,615
", ,CHARLIE

"00:54:29,699","00:54:32,118
", ,HANDSOME ROB

"00:54:32,201","00:54:34,328
", ,STELLA

"00:54:36,330","00:54:39,166
",on,STELLA

"00:54:42,044","00:54:43,963
", ,CHARLIE

"00:54:44,046","00:54:46,632
", ,STELLA

"00:54:48,718","00:54:51,470
",out,CHARLIE

"00:54:51,554","00:54:53,306
",up,CHARLIE

"00:54:53,347","00:54:55,141
",long gold,CHARLIE

"00:54:55,224","00:54:57,018
", ,HANDSOME ROB

"00:54:58,227","00:55:00,730
", ,STEVE

"00:55:00,813","00:55:02,732
", ,CHARLIE

"00:55:02,815","00:55:05,067
", ,CHARLIE

"00:55:05,151","00:55:06,402
", ,STELLA

"00:55:06,485","00:55:08,904
", ,STEVE

"00:55:08,988","00:55:10,197
", ,STEVE

"00:55:10,239","00:55:12,491
", ,HANDSOME ROB

"00:55:12,575","00:55:13,743
", ,JOHN BRIDGER

"00:55:13,826","00:55:15,953
", ,CHARLIE

"00:55:16,037","00:55:17,246
", ,STELLA

"00:55:17,330","00:55:18,247
", ,JOHN BRIDGER

"00:55:18,331","00:55:20,207
", ,LYLE

"00:55:20,291","00:55:21,834
", ,CHARLIE

"00:55:21,917","00:55:24,378
", ,CHARLIE

"00:55:24,420","00:55:26,922
",on college,STEVE

"00:55:27,006","00:55:29,175
", ,STELLA

"00:55:29,258","00:55:31,010
", ,KAREN

"00:55:31,093","00:55:33,471
", ,LYLE

"00:55:33,554","00:55:35,306
", ,CHARLIE

"00:55:36,390","00:55:39,226
", ,STEVE

"00:55:39,310","00:55:40,478
", ,CHARLIE

"00:55:40,561","00:55:43,397
", ,STELLA

"00:55:45,149","00:55:47,526
", ,SECOND COP

"00:55:47,610","00:55:49,612
",get gold,CHARLIE

"00:55:49,654","00:55:51,489
", ,CHARLIE

"00:55:51,572","00:55:54,116
", ,STELLA

"00:55:59,288","00:56:00,831
", ,LYLE

"00:56:18,432","00:56:19,976
",gold,CHARLIE

"00:56:41,622","00:56:42,790
", ,CHARLIE

"00:57:19,952","00:57:21,996
", ,CHARLIE

"00:57:22,079","00:57:24,373
",going help,STEVE

"00:57:24,415","00:57:26,375
",work,JOHN BRIDGER

"00:57:26,417","00:57:27,752
", ,STELLA

"00:57:27,835","00:57:30,796
", ,STEVE

"00:57:30,880","00:57:33,633
", ,JOHN BRIDGER

"00:57:33,716","00:57:34,759
", ,CHARLIE

"00:57:34,842","00:57:36,719
",friend,CHARLIE

"00:57:41,390","00:57:42,642
", ,LYLE

"00:57:42,725","00:57:44,393
", ,STELLA

"00:57:44,435","00:57:45,937
",up,SECOND COP

"00:57:45,978","00:57:47,688
", ,HALF-EAR

"00:57:47,772","00:57:49,231
",body work,HALF-EAR

"00:57:49,273","00:57:53,694
",pack up,LYLE

"00:57:53,778","00:57:55,071
",suspension,STELLA

"00:57:55,112","00:57:57,156
", ,HALF-EAR

"00:57:57,239","00:57:58,991
", ,LYLE

"00:57:59,075","00:58:01,285
", ,YEVHEN

"00:58:03,412","00:58:05,456
",get out,CHARLIE

"00:58:05,539","00:58:06,958
", ,CHARLIE

"00:58:08,960","00:58:10,628
", ,CHARLIE

"00:58:21,138","00:58:23,099
",around,YEVHEN

"00:58:36,696","00:58:39,031
", ,BUSBOY

"00:58:39,115","00:58:40,992
",get,CHARLIE

"00:58:41,033","00:58:42,576
", ,CHARLIE

"00:58:43,786","00:58:45,538
", ,LYLE

"00:58:45,621","00:58:47,290
", ,JOHN BRIDGER

"00:58:47,331","00:58:49,458
", ,JOHN BRIDGER

"00:58:52,461","00:58:53,629
",around,YEVHEN

"00:58:55,673","00:58:58,175
",around,LYLE

"00:59:13,941","00:59:14,859
",around,YEVHEN

"00:59:18,321","00:59:19,196
",around,YEVHEN

"00:59:34,920","00:59:36,172
", ,STEVE

"00:59:36,255","00:59:37,590
", ,HALF-EAR

"00:59:38,674","00:59:39,717
", ,CHARLIE

"00:59:39,800","00:59:42,136
", ,CHRISTINA GRIEGO

"00:59:42,219","00:59:44,305
", ,CHRISTINA GRIEGO

"00:59:44,388","00:59:46,140
", ,CHARLIE

"00:59:46,223","00:59:47,433
", ,LYLE

"00:59:47,516","00:59:49,185
", ,LYLE

"00:59:49,226","00:59:50,895
", ,LYLE

"00:59:50,978","00:59:52,897
",up,STEVE

"00:59:52,980","00:59:55,358
", ,CHARLIE

"00:59:55,441","00:59:57,151
",place,LYLE

"00:59:57,234","00:59:58,194
",run,STELLA

"00:59:58,235","00:59:59,946
", ,DETECTIVE

"01:00:02,073","01:00:03,032
", ,YEVHEN

"01:00:03,074","01:00:04,075
", ,YEVHEN

"01:00:09,664","01:00:10,665
", ,CHARLIE

"01:00:10,748","01:00:11,749
",up,FURIOUS DRIVER

"01:00:11,832","01:00:13,751
",check out,CHARLIE

"01:00:13,793","01:00:15,211
", ,CHARLIE

"01:00:15,252","01:00:17,088
", ,BUSBOY

"01:00:17,171","01:00:19,632
", ,YEVHEN

"01:00:19,715","01:00:21,592
", ,HANDSOME ROB

"01:00:27,348","01:00:28,266
", ,CHARLIE

"01:00:28,349","01:00:30,643
", ,BUSBOY

"01:00:31,936","01:00:32,937
", ,RICHARD

"01:00:34,438","01:00:36,148
", ,STELLA

"01:00:36,232","01:00:38,067
", ,STELLA

"01:00:38,150","01:00:41,862
",body,CHARLIE

"01:00:41,946","01:00:44,782
", ,JOHN BRIDGER

"01:00:44,865","01:00:45,950
", ,CHARLIE

"01:00:46,117","01:00:47,201
",getting,JOHN BRIDGER

"01:00:47,285","01:00:48,744
",way,DANYA

"01:00:48,786","01:00:50,496
", ,STELLA

"01:00:50,579","01:00:52,498
",on,STELLA

"01:00:52,581","01:00:53,791
", ,CHARLIE

"01:00:53,874","01:00:55,501
",getting,JOHN BRIDGER

"01:00:55,584","01:00:57,211
",way,DANYA

"01:00:57,295","01:00:59,422
", ,STELLA

"01:00:59,463","01:01:01,841
",on,STELLA

"01:01:01,924","01:01:04,468
", ,DANYA

"01:01:05,928","01:01:10,641
", ,STELLA

"01:01:10,725","01:01:13,144
", ,DANYA

"01:01:13,227","01:01:14,937
", ,CHARLIE

"01:01:14,979","01:01:16,314
",getting,JOHN BRIDGER

"01:01:16,397","01:01:17,898
",way,DANYA

"01:01:18,024","01:01:20,443
", ,STELLA

"01:01:20,484","01:01:23,279
",on,STELLA

"01:01:27,116","01:01:29,952
", ,JOHN BRIDGER

"01:01:30,036","01:01:32,330
",on,CHARLIE

"01:01:43,299","01:01:44,216
", ,YEVHEN

"01:01:44,300","01:01:45,926
", ,STEVE

"01:01:49,013","01:01:50,056
", ,HALF-EAR

"01:01:50,139","01:01:52,308
",mob,YEVHEN

"01:01:52,391","01:01:53,309
", ,LYLE

"01:01:53,392","01:01:54,644
", ,HANDSOME ROB

"01:01:54,685","01:01:55,895
", ,YEVHEN

"01:01:55,978","01:01:58,648
",help,CHARLIE

"01:01:58,731","01:02:00,274
", ,STELLA

"01:02:00,358","01:02:02,860
", ,JOHN BRIDGER

"01:02:02,944","01:02:04,779
", ,HALF-EAR

"01:02:04,862","01:02:06,530
", ,STEVE

"01:02:06,614","01:02:09,492
", ,LYLE

"01:02:09,533","01:02:11,410
", ,STEVE

"01:02:11,494","01:02:13,913
",out,HANDSOME ROB

"01:02:14,038","01:02:15,206
",looking,STEVE

"01:02:15,289","01:02:16,916
",going,CHARLIE

"01:02:17,041","01:02:18,084
", ,CHARLIE

"01:02:18,167","01:02:19,919
", ,LYLE

"01:02:20,044","01:02:21,796
", ,STELLA

"01:02:21,879","01:02:23,339
", ,CHARLIE

"01:02:23,422","01:02:25,675
",gold,CHARLIE

"01:02:25,716","01:02:30,054
", ,CHARLIE

"01:02:30,137","01:02:31,389
", ,JOHN BRIDGER

"01:02:31,472","01:02:33,391
", ,STEVE

"01:02:38,646","01:02:39,647
", ,RICHARD

"01:02:39,730","01:02:41,232
", ,RICHARD

"01:02:41,315","01:02:42,441
",on roll,YEVHEN

"01:02:42,525","01:02:43,859
", ,MASHKOV

"01:02:43,943","01:02:45,861
", ,JOHN BRIDGER

"01:02:48,239","01:02:49,156
", ,STELLA

"01:02:49,240","01:02:50,449
",gold,PHILLY STEAK

"01:02:50,533","01:02:51,450
", ,STELLA

"01:02:51,534","01:02:53,619
", ,SECOND COP

"01:02:53,703","01:02:56,664
", ,CHARLIE

"01:02:56,747","01:02:59,250
", ,CHARLIE

"01:02:59,333","01:03:01,585
", ,JOHN BRIDGER

"01:03:01,669","01:03:04,005
",on,DETECTIVE

"01:03:04,088","01:03:05,548
", ,HANDSOME ROB

"01:03:05,631","01:03:06,549
", ,CHARLIE

"01:03:06,632","01:03:08,592
", ,JOHN BRIDGER

"01:03:10,595","01:03:11,721
", ,JOHN BRIDGER

"01:03:11,804","01:03:14,223
", ,JOHN BRIDGER

"01:03:14,307","01:03:15,266
", ,LYLE

"01:03:16,809","01:03:18,060
", ,RICHARD

"01:03:48,007","01:03:49,425
", ,RICHARD

"01:03:51,636","01:03:53,137
", ,RICHARD

"01:04:10,154","01:04:11,322
", ,STELLA

"01:04:12,490","01:04:14,659
", ,HANDSOME ROB

"01:04:14,742","01:04:16,035
", ,LYLE

"01:04:16,118","01:04:17,370
",get,STEVE

"01:04:17,453","01:04:19,372
", ,STEVE

"01:04:19,455","01:04:20,706
", ,STEVE

"01:04:20,790","01:04:22,792
", ,BURLY MAN

"01:04:22,875","01:04:24,126
", ,RICHARD

"01:04:24,210","01:04:25,753
", ,RECEPTIONIST

"01:04:28,297","01:04:29,674
", ,STELLA

"01:04:29,757","01:04:30,800
", ,STELLA

"01:04:30,883","01:04:32,218
", ,CHARLIE

"01:04:32,301","01:04:33,260
", ,SKINNY PETE

"01:04:34,595","01:04:35,846
", ,KID

"01:04:35,930","01:04:37,515
",going get,CHARLIE

"01:04:38,808","01:04:40,935
", ,KID

"01:04:41,018","01:04:42,687
", ,BURLY MAN

"01:04:42,770","01:04:43,938
",up,CHARLIE

